movieID,title,genres,imdbId,avgRating,numVotes
147471,Bravetown (2015),Drama,tt2950052,6.2,3407
147475,Outrageous! (1977),Animation|Comedy,tt0076513,6.8,875
147490,The Sins of Dorian Gray (1983),Drama|Horror,tt0086315,6,146
147493,American Nightmare (1983),Crime|Horror|Thriller,tt0085156,5.1,351
147495,Surfacing (1981),Drama,tt0088208,4.3,110
147499,Murder in Space (1985),(no genres listed),tt0089641,4.7,182
147504,Ford: The Man and the Machine (1987),Drama,tt0093039,6.6,171
147510,Drop Dead Gorgeous (1991),Thriller,tt0101776,5.5,198
147512,McBain (1991),Action,tt0102422,4.8,1492
147514,Killer Image (1992),Thriller,tt0104613,4.6,211
147517,Night Trap (1993),Horror|Thriller,tt0107684,4.1,279
147522,Point of Impact (1993),Action|Crime|Drama,tt0107842,3.2,555
147524,Save Me (1994),Mystery|Thriller,tt0108045,3.7,593
147526,Fortunes of War (1994),Action|Thriller,tt0106951,4.7,183
147531,Red Sun Rising (1994),Action,tt0107937,5.5,363
147536,Red Scorpion 2 (1995),(no genres listed),tt0110954,3.5,388
147539,Bolt (1995),Action|Crime|Drama,tt0109314,4.3,86
147542,Terminal (1996),Drama|Horror,tt0117879,4.6,233
147548,Johnny 2.0 (1998),Sci-Fi,tt0145010,5.3,296
147562,Borderline Normal (2000),Drama,tt0221837,6.4,216
147567,Extreme Honor (2001),Action|Thriller,tt0264606,3.5,163
147571,Hemingway vs. Callaghan (2003),Drama,tt0347159,6.3,40
147573,Maximum Velocity (2003),(no genres listed),tt0345636,3.2,338
147576,Disaster Zone: Volcano in New York (2006),Action|Sci-Fi|Thriller,tt0463948,3.4,963
147578,Storm Cell (2008),Action|Drama|Thriller,tt0983922,4.1,612
147584,Eva (2010),Drama|Romance,tt1105740,5.2,341
147586,Beneath the Blue (2010),Drama|Romance,tt1222698,5.2,736
147591,Dark Rising 2:  Summer Strikes Back (2011),Action|Comedy|Fantasy|Sci-Fi,tt1753658,2.9,310
147593,Transgression (2011),(no genres listed),tt1746624,3.6,142
147597,Transformers Prime Beast Hunters: Predacons Rising (2013),Action|Animation|Sci-Fi,tt2788526,7.5,914
147600,Desecrated (2015),Horror|Thriller,tt1977919,3.3,488
147603,The Red Inn (2007),Comedy,tt0880440,5.9,1165
147605,The Salvation Hunters (1925),(no genres listed),tt0016310,,
147607,The Here After (2015),Drama,tt4150494,6.4,1246
147609,11:59 (2005),Mystery|Thriller,tt0472254,5.7,405
147611,This Isn't Funny (2015),Comedy|Drama|Romance,tt3334212,6.3,369
147613,Bibliothèque Pascal (2010),Drama,tt0997035,7.1,1658
147615,The Battle of Love's Return (1971),(no genres listed),tt0066814,4.2,136
147617,Loro chi? (2015),Comedy,tt3734678,6.5,1188
147619,La mossa del pinguino (2014),Comedy,tt2889050,5.9,577
147621,Prince (2015),Comedy|Drama,tt4161932,6.5,1202
147624,The Blue Sky Maiden (1957),(no genres listed),tt0228021,7,188
147631,Afraid to Die (1960),Action|Drama,tt0140307,6.5,436
147637,House of Traps (1982),Action,tt0082174,6.4,342
147640,A Wife Confesses (1961),Drama|Mystery,tt0055551,,
147642,"Just You and Me, Kid (1979)",Comedy,tt0079384,6,767
147644,Mantis in Lace (1968),Horror,tt0063272,5,288
147647,Ma and Pa Kettle at Home (1954),Comedy,tt0047197,,
147649,Ma and Pa Kettle at Waikiki (1955),Comedy,tt0048328,,
147651,Ma and Pa Kettle at the Fair (1952),Comedy,tt0044862,,
147653,Ma and Pa Kettle Go to Town (1950),Comedy,tt0042697,,
147655,Ma and Pa Kettle on Vacation (1953),Comedy,tt0046020,,
147657,Masked Avengers (1981),Action,tt0082153,7.1,562
147662,Return of the One-Armed Swordsman (1969),Action|Adventure,tt0064265,7.2,1045
147664,One Armed Against Nine Killers (1976),Action,tt0082298,5.1,105
147668,Opium and the Kung Fu Master (1984),Action|Comedy|Drama,tt0087623,6.5,400
147670,Huacho (2009),Drama,tt1157552,6.5,167
147674,Rockabilly Zombie Weekend (2013),Horror,tt2279241,3.5,275
147676,Salome Where She Danced (1945),(no genres listed),tt0038046,,
147678,Salomé (2002),Drama,tt0332743,7,385
147680,Salomé (2013),(no genres listed),tt3112900,6.5,1504
147682,Salomé (1923),Drama|Horror,tt0013571,,
147687,Ten Tigers of Kwangtung (1979),Action,tt0080002,6.6,343
147689,The Shaolin Drunken Monk (1982),Action,tt0200126,5.6,187
147692,Federal Bank Heist (2011),Crime|Drama|Thriller,tt1579223,5.9,1974
147694,The Christmas That Almost Wasn't (1966),Children|Fantasy,tt0059032,3.5,668
147696,The Flirting Widow (1930),(no genres listed),tt0020890,,
147698,Palace Carnage (1978),Action,tt0075802,6.3,274
147700,Fatal Flying Guillotine (1977),Action|Adventure,tt0086622,5.9,190
147702,The Flying Guillotine (1975),Action,tt0071512,6.7,933
147705,The Invisible Menace (1938),Mystery,tt0030277,,
147710,The Sisters (1969),Drama|Romance,tt0065022,6.4,75
147712,Ties That Bind (2011),Drama,tt1965239,7.2,74
147714,The Venetian Affair (1967),Action|Thriller,tt0062432,5.3,360
147716,Kutti Puli (2013),Action|Comedy|Romance,tt2950296,4.7,162
147718,Young and Dangerous 5 (1998),Action|Crime|Thriller,tt0163511,6.1,550
147720,Young Tiger (2015),Drama,tt3399042,6.6,94
147722,To Walk with Lions (1999),(no genres listed),tt0132563,6.9,756
147724,West Of Shanghai (1937),Adventure|Drama|War,tt0029754,,
147726,Criminal Activities (2015),Crime|Drama|Thriller,tt3687310,5.8,7895
147728,Wild Times (1980),Action|Adventure|Drama|Western,tt0081755,6.9,187
147730,Wonder Woman (1974),Action|Adventure|Fantasy,tt0072419,4.6,696
147732,Wonder Woman (2011),(no genres listed),tt1740828,4.3,1722
147734,Pápa Piquillo (1998),Comedy,tt0194283,3.8,161
147736,Hong Kong Trilogy: Preschooled Preoccupied Preposterous (2015),Drama,tt4819804,6.5,115
147738,Warsaw 44 (2014),Drama|Romance,tt3765326,6.6,4460
147740,The Red Spider (2015),(no genres listed),tt4817256,6,1239
147742,A Son's First Step. A Mother's Second Chance. (2014),Drama,tt2543508,6.4,228
147744,A Murder in the Park (2014),Crime|Documentary,tt3168808,7.2,1029
147746,Sharpe's Revenge (1997),Action|Adventure|War,tt0120110,7.8,1757
147748,The Taint (2010),Comedy|Horror,tt1667133,5.3,1081
147750,Rams (2015),(no genres listed),tt3296658,7.3,11364
147752,Those Who Feel the Fire Burning (2014),Documentary,tt4119052,7,248
147754,The Mind Snatchers (1972),Sci-Fi|Thriller,tt0068677,5.6,459
147758,The Mad Room (1969),Horror|Mystery|Thriller,tt0064617,5.8,277
147760,As Young As We Are (1958),Drama,tt0051377,,
147762,Ride Out for Revenge (1957),Action|Drama|Western,tt0050900,,
147764,As You Were (1951),Comedy,tt0043298,,
147766,Becoming Me (2014),Documentary,tt3833744,6.4,45
147768,Deep Blues (1992),Documentary,tt0101697,7,110
147770,His Picture in the Papers (1916),Comedy,tt0006809,,
147772,All The Time In The World (2015),(no genres listed),tt3793376,7.6,121
147775,Dancing on the Edge (2013),Drama,tt2163315,7.4,2369
147777,Fast Charlie... the Moonbeam Rider (1979),Action,tt0079137,5.7,113
147779,Richard Pryor: Icon (2014),Documentary,tt4226446,6.5,323
147781,Plush (2013),Thriller,tt2226519,5.3,3519
147783,At Risk (2010),Crime|Drama|Mystery,tt1492723,4.4,480
147785,Greendale (2003),Comedy,tt0379307,6.3,391
147789,Rust Never Sleeps (1979),(no genres listed),tt0079834,8.2,852
147791,Once a Sinner (1950),Drama,tt0042806,,
147795,There Is Another Sun (1951),(no genres listed),tt0044120,,
147805,Break to Freedom (1953),War,tt0045487,,
147811,Not Quite Paradise (1985),(no genres listed),tt0091652,6.2,94
147817,Reach for the Sky (1956),Drama,tt0049665,,
147819,The Sea Shall Not Have Them (1954),War,tt0047463,,
147821,Ferry to Hongkong (1959),Drama,tt0052799,,
147823,Stepping Out (1991),Comedy|Drama,tt0102979,6.4,996
147825,For Some Inexplicable Reason (2014),Drama,tt3496334,7.6,3526
147827,Afterlife (2014),Comedy|Drama,tt3774870,7.1,796
147829,Love is All: 100 Years of Love & Courtship (2014),Documentary,tt4401342,6,137
147831,Anthony Jeselnik: Thoughts and Prayers (2015),Comedy,tt5087554,7.8,3672
147833,Anthony Jeselnik: Caligula (2013),Comedy,tt2624662,7.9,1023
147835,The Leisure Class (2015),Comedy,tt5045592,3.9,1580
147837,"Big Father, Small Father and Other Stories (2015)",(no genres listed),tt3867606,6.3,319
147839,"Bi, Don't Be Afraid (2010)",Drama,tt1517160,6.7,340
147841,Taikon (2015),(no genres listed),tt4893244,7.2,128
147843,Starring Adam West (2013),Documentary,tt2719448,7.2,465
147845,Manson Family Vacation (2015),Comedy|Drama|Thriller,tt3275216,5.9,2330
147847,Point Break (2015),Action|Crime|Thriller,tt2058673,5.3,54944
147849,The Christmas Tree (1969),Drama,tt0064037,6.5,505
147853,Action of the Tiger (1957),Action|Drama|Mystery,tt0050099,,
147855,Poppies Are Also Flowers (1966),Crime|Drama|Mystery,tt0060848,5.1,735
147857,L'avventuriero (1967),Adventure|Drama,tt0061377,6.3,396
147859,The Amazons (1973),Action|Adventure,tt0070140,4.8,292
147863,Foxbat (1977),(no genres listed),tt0076049,5,105
147865,Bloodline (1979),Crime|Thriller,tt0078879,4.6,1323
147867,That Lady (1955),(no genres listed),tt0048712,,
147869,Serious Charge (1959),Drama,tt0053269,,
147873,Playgirl after Dark (1960),Crime|Drama,tt0053365,,
147879,One Night with You (1948),Comedy,tt0040667,,
147881,Corridor of Mirrors (1948),Drama|Fantasy|Mystery|Romance|Thriller,tt0040246,,
147887,Inchon (1981),Drama|War,tt0084132,2.5,605
147889,The Jigsaw Man (1984),Thriller,tt0085755,5.2,1358
147891,Goin' Coconuts (1978),Adventure|Comedy,tt0077620,4.2,212
147893,The Great Brain (1978),(no genres listed),tt0077632,5.8,51
147895,Recep İvedik (2008),(no genres listed),tt1193516,4.6,22475
147897,Recep İvedik 2 (2009),Action|Sci-Fi|Thriller,tt1373215,4.2,17385
147899,Recep İvedik 3 (2010),(no genres listed),tt1577061,4,16020
147901,Recep İvedik 4 (2014),Comedy,tt3477064,3.8,13725
147903,Tangerine (2008),Drama,tt1352455,6.3,77
147905,The Kidnapping of Michel Houellebecq (2014),Comedy|Drama,tt3504542,6.8,1095
147907,Midnight Manhunt (1945),Mystery|Thriller,tt0037960,,
147909,Antigang (2015),Action,tt4232610,5.7,3175
147911,The Smile Man (2013),Comedy|Drama,tt2987342,7.4,1125
147913,Glassland (2015),Drama,tt3407428,6,1107
147915,The Ventriloquist (2012),(no genres listed),tt2187474,7.3,742
147917,Envelope (2012),(no genres listed),tt2174736,7.3,985
147919,Pound (1970),Comedy,tt0066234,6.1,231
147921,Submerged (2015),Drama|Thriller,tt3236976,4.1,1257
147923,Family Guy Presents: Seth and Alex's almost live comedy show (2009),Animation|Comedy,tt1532515,6.2,605
147925,Illusions (1992),Drama|Thriller,tt0104487,4.1,191
147927,Heart of a Dog (2015),Documentary,tt4935446,7.1,1904
147929,Lover Boy (1975),Comedy,tt0073067,5.2,247
147932,Bedfellows (2008),Horror,tt1354678,6.8,954
147934,Adieu Philippine (1962),Drama,tt0143088,7.2,598
147936,The Lord's Lantern in Budapest (1999),Comedy|Drama,tt0185534,6.9,796
147938,Petey Wheatstraw (1977),Action|Comedy|Fantasy|Sci-Fi,tt0078078,6.3,689
147940,Tamasha (2015),(no genres listed),tt3148502,7.2,20643
147942,Room 8 (2013),(no genres listed),tt2949338,7.9,2178
147946,The Crooked Circle (1932),Comedy|Mystery,tt0022788,,
147948,King of the Jungle (1933),(no genres listed),tt0024219,,
147950,Goodbye Love (1933),(no genres listed),tt0025194,,
147952,Merry Wives of Reno (1934),(no genres listed),tt0025494,,
147954,Three Live Ghosts (1936),Comedy|Romance,tt0027098,,
147956,Time Out for Murder (1938),Mystery,tt0030873,,
147958,While New York Sleeps (1938),Crime|Drama,tt0030971,,
147960,Pack Up Your Troubles (1939),(no genres listed),tt0031775,,
147962,Lucky Cisco Kid (1940),Western,tt0032732,,
147964,"Tall, Dark and Handsome (1941)",Comedy|Crime,tt0034262,,
147966,Tarzan's Fight for Life (1958),Action|Adventure,tt0052275,,
147970,Tarzan and the Lost Safari (1957),Adventure,tt0051057,,
147972,The Desert Song (1953),Romance,tt0045680,,
147976,Fury at Furnace Creek (1948),Western,tt0040380,,
147980,Iceland (1942),(no genres listed),tt0034886,,
147982,"Hello, Frisco, Hello (1943)",Comedy|Romance,tt0035982,,
147984,Within These Walls (1945),(no genres listed),tt0038255,,
147986,Dressed to Kill (1941),Drama|Mystery|Thriller,tt0033558,,
147988,A Man from Boulevard des Capucines (2010),Comedy,tt1648959,1.4,224
147990,Hälsoresan (1999),Comedy,tt0166653,4.2,3039
147992,Paternity Leave (2015),Comedy|Romance,tt3300442,6.1,1552
147994,A dagger through the heart (2015),(no genres listed),tt5190958,8.8,1647
147996,Congo Crossing (1956),(no genres listed),tt0049091,,
147998,Away All Boats (1956),War,tt0048971,,
148000,The Midnight Story (1957),Crime|Drama,tt0050704,,
148002,Destination Space (1959),Sci-Fi,tt0289690,4.8,103
148004,The Plunderers (1960),Western,tt0054190,,
148008,It Happens Every Thursday (1953),(no genres listed),tt0045921,,
148010,Playgirl (1954),Drama,tt0047355,,
148012,Desert Legion (1953),(no genres listed),tt0045678,,
148014,Flesh and Fury (1952),Drama,tt0044622,,
148022,The Lady from Texas (1951),(no genres listed),tt0043723,,
148024,Six Bridges to Cross (1955),Crime|Drama,tt0048628,,
148026,Foxfire (1955),Action|Adventure|Comedy|Drama|Romance|Western,tt0048091,,
148028,Portrait of a Mobster (1961),(no genres listed),tt0055317,,
148030,Naked Among Wolves (2015),Drama|War,tt3822818,7.2,3441
148032,The Execution of Private Slovik (1974),Drama|War,tt0071477,7.6,836
148034,The Bunny Game (2010),Horror,tt1522846,3.5,1973
148036,Winter on Fire: Ukraine's Fight for Freedom (2015),Documentary,tt4908644,8.4,11163
148038,The List (2013),Thriller,tt2150511,4.2,353
148040,Man Walking Around a Corner (1887),(no genres listed),tt2075247,5.2,966
148042,Accordion Player (1888),Documentary,tt1758563,5.5,993
148044,"Monkeyshines, No. 1 (1890)",Comedy,tt0361921,5,1164
148046,"Monkeyshines, No. 2 (1890)",(no genres listed),tt0416046,4.8,833
148048,Sallie Gardner at a Gallop (1878),(no genres listed),tt2221420,7.4,2063
148050,Traffic Crossing Leeds Bridge (1888),Documentary,tt0343112,6.7,2568
148052,London's Trafalgar Square (1890),(no genres listed),tt1202028,5.6,641
148054,Passage de Venus (1874),Documentary,tt3155794,7,1013
148056,eCupid (2011),Romance,tt1754944,5.2,2062
148058,Talvar (2015),Drama|Mystery|Thriller,tt4934950,8.2,26680
148060,Cenerentola '80 (1984),Drama|Fantasy|Musical|Romance,tt0085316,6.8,431
148062,The Quack (1982),Drama|Romance,tt0084953,7.8,2120
148064,Newark Athlete (1891),Documentary,tt0241763,4.9,1336
148066,Pestonjee (1988),Comedy|Drama,tt0095857,7,137
148068,Attraction (1969),Drama|Romance|Thriller,tt0063340,5.4,238
148070,Mary Kom (2014),Drama,tt3001638,6.8,9311
148072,"Olly, Olly, Oxen Free (1978)",Adventure,tt0078025,4.9,203
148074,Likaiset kädet (1989),(no genres listed),tt0097753,6,179
148076,A Summer Story (1988),Drama|Romance,tt0096189,7.2,889
148078,Wolf (2008),Action|Adventure|Drama,tt0937378,6.1,1186
148080,Hard to Be a God (1989),Adventure|Drama|Sci-Fi,tt0097292,6.5,961
148082,They Have Changed Their Face (1971),Horror|Mystery,tt0067178,6.9,370
148084,Emmanuelle in Soho (1981),Drama,tt0124464,4.1,102
148087,The Life and Times of Grizzly Adams (1974),Adventure|Children|Western,tt0074797,6.8,765
148089,"Continental, a Film Without Guns (2007)",Comedy|Drama,tt1093815,6.8,613
148091,Kanto Wanderer (1963),(no genres listed),tt0057219,,
148093,The Republic ,Action|Crime|Thriller,tt4006044,6.2,180
148095,Premam (2015),Comedy|Romance,tt4679210,8.3,14469
148097,Soula Ela Xana (2009),Comedy,tt1386486,3.9,807
148101,The Saboteurs (2015),(no genres listed),tt3280150,8,5722
148104,3x3 (2009),Comedy,tt1654725,6.8,265
148106,Falling Overnight (2011),Drama|Romance,tt1673736,6.7,983
148108,My Little Pony: Equestria Girls - Rainbow Rocks (2014),Animation|Children,tt3529198,6.9,2368
148110,My Little Pony: Equestria Girls - Friendship Games (2015),Animation,tt4450396,6.5,1379
148112,The House Across the Street (2015),Horror|Thriller,tt2363449,3.4,206
148114,The Ties That Bind (2015),(no genres listed),tt5161392,7.2,266
148116,The Man with Icy Eyes (1971),Drama|Horror|Mystery,tt0067913,5.5,134
148118,The Invincible Gladiator (1961),(no genres listed),tt0056027,,
148122,Son of Hercules vs. Medusa (1963),Adventure|Fantasy,tt0056343,,
148124,The Secret Seven (1963),(no genres listed),tt0058237,5.2,32
148126,Hercules vs. the Giant Warriors (1964),Adventure,tt0058689,4.7,111
148128,Assault on Fort Texan (1964),(no genres listed),tt0059778,4.5,25
148130,"$100,000 for Ringo (1965)",Drama|Western,tt0060937,5.6,69
148134,"Upperseven, l'uomo da uccidere (1966)",(no genres listed),tt0059425,5.4,73
148136,Django Shoots First (1966),Romance|Western,tt0061582,6,311
148138,Dalle Ardenne all'inferno (1967),(no genres listed),tt0062855,5.1,162
148140,OK Connery (1967),Action|Thriller,tt0062078,3.4,1097
148142,The Insatiables (1969),Horror,tt0165285,6.3,102
148146,Crime Boss (1972),(no genres listed),tt0068566,4.6,247
148148,The Killer is on the Phone (1972),Horror|Thriller,tt0068227,5.6,209
148152,Formula for a Murder (1985),Horror,tt0086288,5.7,303
148154,The Antichrist (1974),Horror,tt0071150,5.7,1380
148156,Blood Link (1982),Horror|Thriller,tt0083659,5.5,299
148158,Miami Golem (1985),Action|Horror|Sci-Fi,tt0093533,4.2,143
148160,Souls of Zen (2012),(no genres listed),tt2294819,8.7,30
148162,Dark Woods II (2015),Horror,tt2664880,5.3,2245
148164,The Coca-Cola Case (2009),Documentary,tt1339641,6.4,221
148166,Hitchcock/Truffaut (2015),Documentary,tt3748512,7.4,5157
148168,Pek Yakında (2014),Action|Comedy|Drama,tt3698408,7.5,28831
148170,The Swissmakers (1979),Comedy|Drama|Romance,tt0078212,7.2,929
148172,The 5th Wave (2016),Adventure|Sci-Fi|Thriller,tt2304933,5.2,92899
148176,Go With Peace Jamil (2008),(no genres listed),tt0431842,6.9,395
148178,Prancer Returns (2001),Children|Comedy,tt0273995,5.6,470
148180,Some dollars for Django (1966),(no genres listed),tt0060084,5.7,328
148184,Father Jackleg (1974),Action|Comedy|Western,tt0069352,4.5,119
148186,Street Law (1974),Action|Thriller,tt0071330,7,1070
148188,"Cry, Onion! (1975)",Western,tt0072785,5.5,549
148190,The Loves and Times of Scaramouche (1976),Comedy|Drama|Romance,tt0073315,4,107
148192,The Big Racket (1976),Action|Thriller,tt0074586,7.2,983
148194,The Heroin Busters (1977),Action|Thriller,tt0076877,6.6,511
148196,Kill Them All and Come Back Alone (1968),Western,tt0062659,6.5,452
148198,Eagles Over London (1969),Action|Drama,tt0064571,5.7,426
148200,Sensitività (1979),Horror,tt0077430,5.3,114
148202,The Shark Hunter (1979),Adventure,tt0078925,5.3,275
148204,Day Of The Cobra (1980),Action|Crime|Drama,tt0082451,6,358
148206,Escape from the Bronx (1983),Action|Sci-Fi,tt0089104,4.5,1992
148208,Light Blast (1985),Action|Sci-Fi|Thriller,tt0088940,5.4,273
148210,Hammerhead (1987),(no genres listed),tt0178546,6,77
148212,Striker (1987),Action|Drama,tt0094060,4.7,129
148222,Jonathan of the Bears (1994),(no genres listed),tt0110207,6.3,288
148224,Johnny Hamlet (1968),Western,tt0063479,6.8,411
148228,Any Gun Can Play (1967),Action|Adventure|Western,tt0062429,6,585
148232,Payment in Blood (1967),Western,tt0063587,5.7,252
148238,A Very Murray Christmas (2015),Comedy,tt4537842,5.5,12981
148240,Elf: Buddy's Musical Christmas (2014),Animation|Children|Fantasy,tt4147830,5.3,867
148242,Wakko's Wish (1999),Animation|Comedy,tt0164226,7.2,1315
148244,600 Miles (2015),Drama|Thriller,tt3685622,5.5,2082
148246,The Hot Potato (2011),(no genres listed),tt1641252,5.3,614
148248,L'Affaire SK1 (2015),Crime|Drama|Thriller,tt3433632,6.6,1801
148250,L'Art de la fugue (2015),Comedy,tt2094872,5.3,214
148252,"Angel, Angel, Down We Go (1969)",Crime|Drama,tt0065602,4.5,324
148254,A Dark Place Inside,(no genres listed),tt3339208,4.1,65
148256,In The House of Flies (2014),Thriller,tt2113685,4.6,137
148260,Lucky (2012),(no genres listed),tt1702543,7,239
148262,Monkey Boy (2009),Horror,tt1419346,5.6,57
148264,Pastor Shepherd (2010),Comedy,tt1411762,4.2,567
148266,Pleased to Meet Me (2013),Drama,tt2400256,7,53
148268,Les Souvenirs (2015),Comedy,tt3519272,6.5,760
148270,Z Storm (2014),Crime|Thriller,tt3469440,5.3,659
148272,Executive Koala (2005),Comedy|Crime|Drama|Thriller,tt0830581,5.9,563
148274,Orania (2013),(no genres listed),tt2306687,7,29
148276,The Power of Fear (2006),Horror,tt0483200,3.9,518
148278,"10,000 Days (2014)",Sci-Fi,tt3530690,2.7,620
148280,Truman (2015),Comedy|Drama,tt3754940,7.3,10508
148282,Call Me Claus (2001),Children,tt0272018,5.4,2153
148284,Downtown 81 (2001),Drama,tt0208993,7.1,1042
148286,The Wiz Live (2015),(no genres listed),tt4718770,7.1,2060
148288,Who Am I This Time? (1982),Drama|Romance,tt0083325,7.7,709
148290,Spud 3: Learning to Fly (2014),Comedy,tt3121562,5.9,814
148292,Song of the Islands (1942),Comedy|Romance,tt0035361,,
148294,House Calls (1978),Comedy|Romance,tt0077699,6.7,1638
148298,Awaken (2013),Drama|Romance|Sci-Fi,tt1894616,6.3,591
148301,Bardelys the Magnificent (1926),Drama|Romance,tt0016627,,
148306,Cattle Town (1952),Western,tt0044490,,
148308,Cold Turkey (2013),Drama,tt2357263,4.6,183
148314,"Hook, Line And Sinker (1969)",Comedy,tt0064439,5.4,620
148316,"Hook, Line and Sinker (1930)",Comedy|Romance,tt0020987,,
148320,It's in the Bag! (1945),Comedy,tt0037823,,
148324,Reaper (2000),Horror|Mystery|Thriller,tt0203830,4.7,236
148326,Reaper (2014),Crime|Horror|Sci-Fi,tt3081268,6.3,4463
148329,The Yellow Tomahawk (1954),(no genres listed),tt0047686,,
148331,Valley of the Fangs (1970),Action|Adventure,tt0201582,6.5,85
148333,"Sexo fácil, películas tristes (2015)",Comedy,tt2419986,5.6,686
148335,Skirts Ahoy! (1952),Comedy,tt0045155,,
148337,"So Young, So Bad (1950)",Drama,tt0042982,,
148339,Some Kind Of A Nut (1969),Comedy,tt0065010,4.6,227
148341,All I Want Is Christmas (2012),Children|Comedy,tt1847615,5.6,483
148344,The Caller (2009),Drama|Thriller,tt1049956,5.5,1044
148347,The Dude Goes West (1948),Comedy|Western,tt0040305,,
148355,South Kensington (2001),Comedy,tt0274874,4.6,560
148357,Le dernier souffle (1999),Crime|Drama,tt0191076,6.9,207
148359,Louder Than Words (2013),Drama,tt1641401,6,1001
148361,Apocalipsis sobre el río amarillo (1960),Drama,tt0052570,,
148363,The Cat Ate the Parakeet (1972),Drama,tt0135613,7.1,25
148365,Eddie Izzard: Unrepeatable (1994),Comedy,tt0111562,8.1,1395
148367,Sanjay's Super Team (2015),Animation,tt4661600,6.9,3841
148369,The Wave (2015),Action|Drama|Thriller,tt3616916,6.7,29606
148372,Schneider vs. Bax (2015),Comedy|Thriller,tt3430416,6.6,2705
148374,Cosmos (2015),Drama,tt4035268,5.8,1444
148376,A Small September Affair (2014),Drama|Mystery|Romance,tt3142872,7.3,7930
148378,Cold Eyes of Fear (1971),Thriller,tt0067511,5.3,572
148380,Wir tun es für Geld (2014),Comedy|Romance,tt3638690,6.1,80
148382,If the Shoe Fits (1990),Comedy|Romance,tt0099826,5.5,863
148384,If I Had Four Dromedaries (1966),Documentary,tt0060975,8.1,117
148386,The Wind of the Night (1999),Drama,tt0187579,6.4,547
148388,Some Kind Of Hate (2015),Horror,tt3698558,4.5,2117
148390,L'Allée du Roi (1995),(no genres listed),tt0112326,7.7,273
148392,Drowning Ghost (2004),Horror|Thriller,tt0375100,4.5,1898
148394,Svart Lucia (1992),Drama|Mystery,tt0105502,4.8,645
148396,Lady of Csejte (2015),Drama|Horror|Thriller,tt2947556,3.7,394
148398,Besökarna (1988),Horror,tt0094730,5.8,1839
148400,Highway of Tears (2014),Documentary,tt2175928,7.3,105
148402,Drone (2014),Documentary|War,tt3801730,6.8,651
148404,The President (2014),Drama,tt3966942,7.4,1270
148406,Home from Home – Chronicle of a Vision (2013),Drama,tt1998204,7.9,1243
148408,Mars Needs Women (1967),Horror|Sci-Fi,tt0060672,3.3,849
148410,The Hollow (2015),Horror,tt4472596,3.6,1645
148412,Quantum Apocalypse (2010),Sci-Fi,tt1265621,3,1795
148414,End of the World (2013),Action|Adventure|Comedy|Sci-Fi,tt2139851,4.8,1461
148416,The 12 Disasters of Christmas (2012),Sci-Fi,tt2325993,3.6,921
148418,Earthfall (2015),Action|Sci-Fi,tt3630556,3,605
148420,10.0 Earthquake (2014),Action|Adventure,tt3488056,3.4,1503
148422,Mega Shark vs. Mecha Shark (2014),Action|Sci-Fi|Thriller,tt3152098,2.6,2839
148424,Chi-Raq (2015),Comedy|Drama,tt4594834,5.7,8321
148426,Fateful Findings (2013),Drama|Fantasy|Thriller,tt2332623,4.7,3943
148428,Heartstopper (2006),Horror,tt0485774,4.1,1195
148430,Naked as We Came (2013),(no genres listed),tt1754257,6.2,1477
148432,Jim Henson’s Turkey Hollow (2015),Comedy,tt5145828,5.5,533
148434,Eating Out: Drama Camp (2011),Comedy,tt1833845,5.4,2178
148438,Madeline: Lost in Paris (1999),Animation,tt0272183,6.2,306
148440,Babysitting 2 (2015),Comedy,tt4400058,6.4,4538
148442,My Life Directed by Nicolas Winding Refn (2014),Documentary,tt4029998,6.5,1314
148444,Emil and the Detectives (1931),Comedy|Crime,tt0021836,,
148446,The Knockout (1914),Comedy,tt0004194,,
148448,The Tramp (1915),Comedy,tt0006177,,
148450,Rageh Inside Iran (2007),Documentary,tt1075380,7.3,54
148452,The Irrefutable Truth About Demons (2000),Horror,tt0267601,5.6,1204
148454,Tokyo Raiders (2000),Action|Comedy|Thriller,tt0233600,5.9,2288
148456,The Queen (1968),Documentary,tt0063477,7.3,257
148458,Weekend of a Champion (1972),(no genres listed),tt0068178,7.3,518
148460,Weekend of a Champion (2013),Documentary,tt3504226,7.6,427
148462,Men Boxing (1891),Action|Documentary,tt0241715,4.7,770
148464,No Tomorrow (2010),(no genres listed),tt1877727,6.8,8
148466,The Garden of Sinners - Chapter 1: Thanatos. (Overlooking View) (2007),Animation,tt1155650,7,1737
148468,The Garden of Sinners - Chapter 2: …and nothing heart. (Murder Speculation Part A) (2007),Animation,tt1155651,7.1,1283
148470,"The Garden of Sinners - Chapter 3: ever cry, never life. (Remaining Sense of Pain) (2008)",Animation,tt1155652,7.4,1212
148472,The Garden of Sinners - Chapter 6: Fairy Tale. (Oblivion Recording) (2008),Animation,tt1343089,6.8,968
148474,The Garden of Sinners - Chapter 7: ……not nothing heart. (Murder Speculation Part B) (2009),Animation,tt1345776,7.6,1023
148476,Les dissociés (2015),Comedy,tt5148864,7,521
148478,Monkey King: Hero Is Back (2015),Animation|Comedy|Fantasy,tt4644382,6.9,3366
148480,Double Down (2005),Action|Drama,tt1561457,4.6,2228
148482,Truth (2015),Drama,tt3859076,6.8,17411
148484,The Letters (2015),Drama,tt1445208,6,890
